date,year,month,day,hour,day_of_week,is_weekend,season,city,station,latitude,longitude,temperature,humidity,wind_speed,visibility,aqi,id
2025-05-04,2025,5,4,6,Friday,0,summer,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,33.0,45,6.6,4.2,212,108555
2026-09-27,2026,9,27,23,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,33.3,84,7.3,7.8,92,108556
2022-01-06,2022,1,6,23,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,12.6,54,6.5,0.7,500,108557
2026-08-16,2026,8,16,23,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,32.2,87,13.3,12.8,86,108558
2022-10-15,2022,10,15,23,Thursday,0,post_monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,26.0,21,6.0,2.9,500,108559
2023-05-07,2023,5,7,18,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,38.7,37,13.6,2.3,244,108560
2025-04-29,2025,4,29,12,Sunday,1,summer,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,35.5,32,22.4,6.8,105,108561
2023-01-27,2023,1,27,6,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,7.1,100,4.0,0.4,500,108562
2026-12-08,2026,12,8,18,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,16.9,54,3.6,1.1,419,108563
2024-01-30,2024,1,30,12,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,19.8,58,6.6,2.1,431,108564
2023-04-25,2023,4,25,6,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,25.7,50,9.5,4.7,146,108565
2026-05-11,2026,5,11,23,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,36.5,27,11.2,3.1,237,108566
2026-09-20,2026,9,20,6,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,27.0,97,3.4,5.9,117,108567
2026-05-27,2026,5,27,18,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,39.0,21,14.1,7.1,213,108568
2023-04-26,2023,4,26,6,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,26.6,51,8.1,3.2,239,108569
2027-08-25,2027,8,25,23,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,34.0,82,13.0,7.2,83,108570
2023-02-21,2023,2,21,12,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,20.1,48,6.2,2.1,394,108571
2026-12-27,2026,12,27,6,Friday,0,winter,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,9.5,100,3.7,0.5,500,108572
2025-06-23,2025,6,23,23,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,40.0,66,11.9,14.7,85,108573
2025-06-07,2025,6,7,23,Thursday,0,monsoon,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,37.6,78,13.2,12.2,85,108574
2024-06-01,2024,6,1,6,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,30.3,99,8.6,6.6,125,108575
2024-10-22,2024,10,22,18,Sunday,1,post_monsoon,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,28.0,35,8.8,0.5,500,108576
2024-04-04,2024,4,4,23,Tuesday,0,summer,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,33.6,28,16.8,3.0,248,108577
2025-01-16,2025,1,16,6,Tuesday,0,winter,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,9.4,100,3.8,0.8,500,108578
2025-07-23,2025,7,23,6,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,26.6,100,7.6,8.2,58,108579
2026-09-28,2026,9,28,23,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,32.9,84,10.0,12.2,65,108580
2024-09-22,2024,9,22,18,Friday,0,monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,31.6,81,7.2,7.0,117,108581
2025-03-14,2025,3,14,12,Wednesday,0,summer,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,28.0,32,22.0,6.6,206,108582
2023-04-17,2023,4,17,6,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,27.0,41,9.1,4.3,134,108583
2025-04-26,2025,4,26,6,Thursday,0,summer,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,27.0,42,6.7,7.5,145,108584
2024-05-16,2024,5,16,6,Tuesday,0,summer,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,30.2,39,11.8,5.5,219,108585
2022-01-11,2022,1,11,6,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,6.6,100,2.4,0.9,500,108586
2025-07-16,2025,7,16,23,Monday,0,monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,32.7,75,10.5,14.1,93,108587
2026-01-17,2026,1,17,12,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,17.8,62,5.8,1.2,376,108588
2023-01-27,2023,1,27,18,Wednesday,0,winter,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,12.0,51,6.4,1.0,500,108589
2026-01-05,2026,1,5,18,Saturday,1,winter,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,12.7,50,4.0,2.6,424,108590
2022-08-23,2022,8,23,18,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,31.4,81,10.0,11.9,41,108591
2025-09-21,2025,9,21,6,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,26.9,86,5.1,6.1,100,108592
2026-09-20,2026,9,20,6,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,26.3,98,5.8,7.0,72,108593
2027-03-11,2027,3,11,18,Tuesday,0,summer,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,25.4,36,18.6,2.4,236,108594
2023-11-24,2023,11,24,23,Wednesday,0,winter,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,24.0,63,4.6,0.6,500,108595
2024-12-21,2024,12,21,23,Thursday,0,winter,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,15.0,56,4.2,1.2,500,108596
2025-06-05,2025,6,5,18,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,36.7,78,10.2,3.3,244,108597
2026-05-09,2026,5,9,18,Thursday,0,summer,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,37.4,20,10.8,7.1,218,108598
2022-10-04,2022,10,4,23,Sunday,1,post_monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,27.9,27,7.9,3.1,353,108599
2025-11-09,2025,11,9,23,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,21.4,49,5.1,0.6,500,108600
2027-07-03,2027,7,3,6,Thursday,0,monsoon,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,26.1,100,5.3,14.5,77,108601
2026-08-03,2026,8,3,23,Saturday,1,monsoon,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,31.0,93,14.6,14.0,72,108602
2027-01-24,2027,1,24,12,Friday,0,winter,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,16.9,49,10.3,1.7,411,108603
2026-09-30,2026,9,30,18,Monday,0,monsoon,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,31.0,82,9.5,6.5,86,108604
2022-07-01,2022,7,1,18,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,34.0,83,11.4,9.3,44,108605
2025-09-30,2025,9,30,12,Sunday,1,post_monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,34.1,27,10.9,1.2,380,108606
2025-01-24,2025,1,24,6,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,6.8,100,2.2,1.2,500,108607
2022-09-19,2022,9,19,18,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,31.1,73,9.1,13.1,61,108608
2022-04-05,2022,4,5,18,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,30.9,32,12.1,2.8,275,108609
2022-05-19,2022,5,19,6,Tuesday,0,summer,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,33.6,39,7.7,5.6,193,108610
2025-07-15,2025,7,15,12,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,38.1,78,23.0,7.4,110,108611
2022-05-07,2022,5,7,18,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,37.0,32,15.6,3.8,249,108612
2027-03-11,2027,3,11,23,Tuesday,0,summer,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,22.7,25,17.6,6.5,231,108613
2022-12-11,2022,12,11,12,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,21.0,49,8.5,2.7,486,108614
2024-01-08,2024,1,8,18,Saturday,1,winter,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,14.3,55,5.8,2.2,470,108615
2026-08-10,2026,8,10,23,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,32.0,83,14.7,10.9,41,108616
2024-12-04,2024,12,4,12,Monday,0,winter,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,20.8,52,7.9,2.5,364,108617
2023-03-24,2023,3,24,18,Wednesday,0,summer,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,23.6,23,11.5,3.3,335,108618
2026-05-29,2026,5,29,23,Wednesday,0,summer,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,36.3,25,11.2,4.1,275,108619
2026-01-06,2026,1,6,6,Sunday,1,winter,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,6.4,98,3.5,2.7,500,108620
2025-09-15,2025,9,15,6,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,24.7,99,3.4,7.1,115,108621
2027-10-08,2027,10,8,6,Wednesday,0,post_monsoon,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,21.8,42,6.1,3.7,335,108622
2026-05-01,2026,5,1,6,Wednesday,0,summer,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,33.3,38,8.4,7.5,130,108623
2026-08-14,2026,8,14,12,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,36.7,79,21.5,7.7,41,108624
2023-05-28,2023,5,28,6,Friday,0,summer,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,30.6,55,9.5,4.4,169,108625
2023-03-15,2023,3,15,23,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,24.1,30,18.5,2.7,284,108626
2025-12-20,2025,12,20,18,Thursday,0,winter,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,17.6,46,5.2,2.4,500,108627
2026-05-18,2026,5,18,12,Saturday,1,summer,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,42.5,25,26.5,4.0,160,108628
2024-10-18,2024,10,18,23,Wednesday,0,post_monsoon,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,28.5,31,9.9,1.3,500,108629
2022-10-17,2022,10,17,23,Saturday,1,post_monsoon,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,29.8,37,11.0,1.5,389,108630
2022-06-13,2022,6,13,6,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,32.0,92,5.7,7.0,114,108631
2026-05-28,2026,5,28,6,Tuesday,0,summer,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,32.1,50,10.9,4.5,264,108632
2025-08-10,2025,8,10,23,Friday,0,monsoon,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,33.5,78,14.1,13.2,62,108633
2022-03-26,2022,3,26,18,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,23.8,25,20.0,3.7,333,108634
2023-02-05,2023,2,5,23,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,17.3,62,4.2,1.9,443,108635
2026-10-22,2026,10,22,23,Tuesday,0,post_monsoon,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,28.7,26,6.4,1.7,500,108636
2022-08-14,2022,8,14,23,Friday,0,monsoon,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,33.7,94,14.9,7.4,68,108637
2026-01-24,2026,1,24,6,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,8.4,99,3.7,0.6,500,108638
2024-01-18,2024,1,18,18,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,15.1,61,6.0,1.7,475,108639
2024-11-14,2024,11,14,6,Tuesday,0,winter,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,16.4,100,2.5,0.4,500,108640
2024-09-04,2024,9,4,23,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,33.5,80,6.6,6.6,79,108641
2026-05-20,2026,5,20,23,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,39.2,37,14.4,6.1,187,108642
2025-07-08,2025,7,8,12,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,37.3,90,20.1,7.0,106,108643
2023-05-07,2023,5,7,18,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,38.0,31,12.4,7.7,218,108644
2024-05-22,2024,5,22,6,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,32.0,36,10.1,4.0,180,108645
2025-11-12,2025,11,12,6,Monday,0,winter,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,17.6,100,3.5,0.2,500,108646
2025-03-31,2025,3,31,6,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,27.2,50,9.6,7.7,192,108647
2022-06-18,2022,6,18,18,Thursday,0,monsoon,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,36.5,72,15.7,12.0,95,108648
2026-07-30,2026,7,30,12,Tuesday,0,monsoon,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,37.5,89,17.2,12.9,76,108649
2023-06-18,2023,6,18,23,Friday,0,monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,38.3,68,14.5,13.5,60,108650
2025-11-24,2025,11,24,23,Saturday,1,winter,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,22.5,59,3.5,1.4,500,108651
2023-01-21,2023,1,21,18,Thursday,0,winter,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,12.3,60,4.9,1.8,500,108652
2023-07-02,2023,7,2,18,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,34.5,80,15.1,11.5,72,108653
2025-08-24,2025,8,24,12,Friday,0,monsoon,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,37.5,93,14.7,9.9,66,108654
2025-06-27,2025,6,27,12,Wednesday,0,monsoon,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,43.5,68,22.2,4.7,130,108655
2022-03-30,2022,3,30,6,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,19.2,35,6.6,2.2,235,108656
2022-12-23,2022,12,23,18,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,14.8,56,6.8,2.7,500,108657
2024-02-07,2024,2,7,12,Monday,0,winter,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,22.8,62,10.4,2.8,352,108658
2022-06-03,2022,6,3,23,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,36.3,73,13.3,8.4,87,108659
2023-11-28,2023,11,28,18,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,22.9,55,6.0,1.5,500,108660
2027-12-13,2027,12,13,18,Saturday,1,winter,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,16.8,62,5.0,1.5,500,108661
2022-06-28,2022,6,28,6,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,33.4,94,9.3,6.8,86,108662
2023-04-16,2023,4,16,6,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,24.4,46,10.5,6.1,171,108663
2027-09-13,2027,9,13,12,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,37.3,75,12.8,14.0,85,108664
2024-06-09,2024,6,9,18,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,39.8,85,12.2,11.1,83,108665
2026-09-10,2026,9,10,23,Tuesday,0,monsoon,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,31.4,66,8.6,6.5,55,108666
2024-09-20,2024,9,20,6,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,25.9,100,5.8,5.1,125,108667
2025-02-18,2025,2,18,6,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,9.4,100,3.4,3.5,357,108668
2024-12-14,2024,12,14,12,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,20.0,53,5.7,1.6,496,108669
2024-10-24,2024,10,24,6,Tuesday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,22.1,54,6.1,1.4,500,108670
2023-06-04,2023,6,4,6,Friday,0,monsoon,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,31.9,81,8.5,7.0,88,108671
2022-08-19,2022,8,19,6,Wednesday,0,monsoon,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,26.4,95,7.3,8.7,43,108672
2026-12-20,2026,12,20,23,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,15.0,56,4.3,1.4,500,108673
2023-06-24,2023,6,24,6,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,30.3,89,6.4,10.2,80,108674
2022-10-21,2022,10,21,12,Wednesday,0,post_monsoon,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,33.2,26,15.6,2.9,467,108675
2024-05-31,2024,5,31,18,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,36.4,79,13.6,5.7,204,108676
2025-05-18,2025,5,18,6,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,32.5,36,7.9,4.5,250,108677
2024-10-03,2024,10,3,12,Tuesday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,33.1,24,16.7,4.4,357,108678
2027-08-11,2027,8,11,12,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,35.7,80,13.6,7.5,110,108679
2025-08-04,2025,8,4,6,Saturday,1,monsoon,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,27.5,100,5.3,11.9,57,108680
2027-08-13,2027,8,13,12,Wednesday,0,monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,35.2,90,22.7,6.4,69,108681
2022-07-11,2022,7,11,6,Saturday,1,monsoon,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,28.8,95,8.2,10.4,28,108682
2025-01-17,2025,1,17,12,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,19.0,58,6.8,1.2,411,108683
2023-04-15,2023,4,15,6,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,26.5,36,7.8,3.3,258,108684
2022-11-02,2022,11,2,12,Monday,0,winter,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,25.4,57,7.2,0.5,500,108685
2022-05-16,2022,5,16,18,Saturday,1,summer,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,38.2,26,17.5,5.0,213,108686
2023-01-13,2023,1,13,18,Wednesday,0,winter,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,15.1,45,6.3,2.9,390,108687
2022-10-04,2022,10,4,23,Sunday,1,post_monsoon,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,28.8,28,6.4,4.3,316,108688
2026-03-24,2026,3,24,6,Sunday,1,summer,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,18.4,48,9.2,6.6,181,108689
2022-11-23,2022,11,23,6,Monday,0,winter,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,17.9,100,2.4,0.2,500,108690
2022-12-29,2022,12,29,18,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,15.1,58,5.0,1.3,500,108691
2027-11-16,2027,11,16,18,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,20.6,57,4.9,1.3,500,108692
2026-09-03,2026,9,3,23,Tuesday,0,monsoon,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,32.5,67,9.4,13.4,69,108693
2026-02-22,2026,2,22,6,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,10.9,95,2.9,2.3,497,108694
2024-06-22,2024,6,22,18,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,36.2,78,11.2,8.2,81,108695
2023-10-11,2023,10,11,23,Monday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,26.3,36,8.5,3.9,330,108696
2025-08-18,2025,8,18,6,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,27.1,91,9.9,11.9,29,108697
2024-08-24,2024,8,24,12,Thursday,0,monsoon,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,38.0,92,23.5,6.8,37,108698
2025-08-11,2025,8,11,23,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,33.2,82,9.0,10.2,33,108699
2023-09-18,2023,9,18,23,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,33.0,66,7.9,13.0,58,108700
2024-11-29,2024,11,29,18,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,20.3,59,6.9,0.6,500,108701
2026-01-09,2026,1,9,18,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,14.3,47,6.6,2.8,409,108702
2026-07-07,2026,7,7,6,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,27.5,99,8.0,13.4,74,108703
2023-08-20,2023,8,20,23,Friday,0,monsoon,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,31.7,89,13.5,7.9,35,108704
2023-08-24,2023,8,24,23,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,33.0,89,10.7,14.0,66,108705
2022-02-10,2022,2,10,18,Tuesday,0,winter,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,16.5,46,6.1,3.6,357,108706
2026-12-12,2026,12,12,18,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,14.1,57,3.6,1.5,500,108707
2027-07-01,2027,7,1,12,Tuesday,0,monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,38.0,80,19.3,14.3,32,108708
2026-11-08,2026,11,8,6,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,14.8,100,3.2,0.4,500,108709
2023-08-14,2023,8,14,23,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,30.9,83,16.3,9.5,38,108710
2027-03-18,2027,3,18,23,Tuesday,0,summer,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,22.4,35,17.9,4.8,314,108711
2023-03-19,2023,3,19,18,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,22.5,39,18.5,2.6,342,108712
2023-01-14,2023,1,14,12,Thursday,0,winter,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,20.5,65,6.1,1.4,391,108713
2022-03-18,2022,3,18,12,Wednesday,0,summer,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,29.7,29,21.7,3.5,268,108714
2027-03-13,2027,3,13,18,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,23.3,24,15.9,2.6,328,108715
2023-06-11,2023,6,11,6,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,33.6,89,7.8,7.1,108,108716
2024-05-06,2024,5,6,23,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,37.8,26,11.5,7.9,181,108717
2026-05-27,2026,5,27,18,Monday,0,summer,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,37.8,25,18.7,4.8,280,108718
2025-03-02,2025,3,2,18,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,24.6,34,20.7,4.2,343,108719
2023-01-18,2023,1,18,12,Monday,0,winter,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,18.4,56,5.6,2.8,500,108720
2025-04-27,2025,4,27,6,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,26.3,42,11.1,6.0,127,108721
2023-06-22,2023,6,22,6,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,31.9,89,10.0,7.4,92,108722
2027-01-30,2027,1,30,18,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,14.4,46,5.1,2.0,441,108723
2027-11-08,2027,11,8,12,Saturday,1,winter,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,27.4,51,9.4,1.4,500,108724
2024-04-18,2024,4,18,12,Tuesday,0,summer,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,35.4,32,30.6,5.1,87,108725
2025-05-26,2025,5,26,23,Saturday,1,summer,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,36.4,26,20.9,7.0,161,108726
2022-02-09,2022,2,9,12,Monday,0,winter,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,22.4,54,10.1,2.6,354,108727
2022-05-21,2022,5,21,18,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,38.9,31,14.9,3.6,280,108728
2024-10-09,2024,10,9,6,Monday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,20.6,38,4.1,2.8,421,108729
2027-03-01,2027,3,1,23,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,25.1,21,14.2,7.9,163,108730
2026-12-03,2026,12,3,12,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,20.8,46,6.6,1.6,386,108731
2025-12-21,2025,12,21,6,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,9.1,100,2.7,0.2,500,108732
2023-12-28,2023,12,28,6,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,9.6,100,2.7,0.5,500,108733
